product_name,category,normal_price,discount_price,reviews_count,rating,discount%,weighted_average
"Menarini Sustenium Biorhythm3 Men 60+ Συμπλήρωμα Διατροφής, Πολυβιταμίνη Ειδικά Σχεδιασμένη για Άνδρες Άνω των 60 Ετών 30tabs","['Βιταμίνες 50+', 'Πολυβιταμίνες', 'Κόπωση & Κούραση', 'Τόνωση Οφθαλμών', 'Ενέργεια & Τόνωση', 'Συμπληρώματα Διατροφής για τον Άνδρα', 'Βιταμίνες για Ενέργεια']",16.31,8.15,3,5.0,0.5,4.2
"Menarini Sustenium Biorhythm3 Woman 60+ Συμπλήρωμα Διατροφής, Πολυβιταμίνη Ειδικά Σχεδιασμένη για Γυναίκες Άνω των 60 Ετών 30tabs","['Βιταμίνες 50+', 'Πολυβιταμίνες', 'Ενέργεια & Τόνωση', 'Μαλλιά - Νύχια - Δέρμα', 'Συμπληρώματα Διατροφής για την Γυναίκα', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες για Μαλλιά', 'Βιταμίνες για Τριχόπτωση']",16.31,8.8,3,4.7,0.46,4.02
My Elements Gum 4 Συμπλήρωμα Διατροφής σε Μορφή Τσίχλας 10 Τεμάχια,"['Οδοντόκρεμες Λευκαντικές - Συστήματα Λεύκανσης', 'Μείωση Όρεξης', 'Άγχος - Στρες', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegetarian']",2.95,2.12,9,4.9,0.28,6.54
My Elements Omeganeed Μουρουνέλαιο Εξαιρετικής Ποιότητας Εμπλουτισμένο με Βιταμίνη D3 120 Soft.caps,"['Οστά - Αρθρώσεις', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Μουρουνέλαιο']",18.95,11.37,3,5.0,0.4,4.2
My Elements Sports High Performance Gainer Protein Powder Πρωτεΐνη με Γεύση Delicious Chocolate 2Kg,"['Πρωτεϊνη', 'Μαραθώνιος', 'Βιταμίνες Κατάλληλες για Vegetarian']",55.95,33.57,0,0.0,0.4,0.0
My Elements Sports L-carnitine 2000mg Liquid με Γεύση Πορτοκάλι 20ml,"['Αμινοξέα', 'Μαραθώνιος', 'Βιταμίνες Κατάλληλες για Vegetarian']",1.67,1.17,4,5.0,0.3,4.6
"My Elements Sports Ultra Sports Multi Συμπλήρωμα Διατροφής, Ειδικά Σχεδιασμένη Φόρμουλα για Αθλητές 60tabs","['Ενέργεια', 'Ειδικά Συμπληρώματα για Αθλητές', 'Πολυβιταμίνες', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegetarian']",24.95,12.47,1,5.0,0.5,3.4
My Elements Sports Ultra Whey Isolate Salted Caramel Flavor Πρωτεΐνη 100% Ορού Γάλακτος σε Μονοδόση 25gr,"['Πρωτεϊνη', 'Μαραθώνιος']",2.95,1.92,4,5.0,0.35,4.6
My Elements Ω-meganeed Μουρουνέλαιο 60 softgels,"['Οστά - Αρθρώσεις', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Μουρουνέλαιο']",12.95,7.77,3,5.0,0.4,4.2
"Naturactive Activ 4 Συμπλήρωμα Διατροφής, Πολυβιταμίνη για Παιδιά Από 3 Ετών με Γεύση Φράουλα 14 Sachets","['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Πολυβιταμίνες', 'Βιταμίνες για Παιδιά', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",14.1,9.31,1,5.0,0.34,3.4
Naturactive Seriane Stress Συμπλήρωμα Διατροφής για την Αντιμετώπιση του Άγχους 30 caps,['Άγχος - Στρες'],12.6,8.19,0,0.0,0.35,0.0
Naturactive Transit 20 Sachets x 12ml,['Γαστρεντερικό Σύστημα'],12.0,8.4,0,0.0,0.3,0.0
Natures Plus Animal Parade Vitamin D3 Drops Συμπλήρωμα Διατροφής Βιταμίνης D3 σε Πόσιμες Σταγόνες με Γεύση Πορτοκάλι 10ml,"['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Βιταμίνη D3', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής', 'Βιταμίνες Κατάλληλες για Vegetarian']",22.54,15.67,0,0.0,0.3,0.0
Natures Plus Acerola-C Complex 250mg Συμπλήρωμα Διατροφής για την Ενίσχυση του Ανοσοποιητικού 90 Chew tabs,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό']",19.36,13.16,1,5.0,0.32,3.4
Natures Plus Acti-Zyme Συμπλήρωμα Διατροφής που Περιλαμβάνει Μεγάλο Φάσμα Πρωτεολυτικών και Άλλων Πεπτικών Ενζύμων 90veg.caps,"['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Γαστρεντερικό Σύστημα', 'Πεπτικά Ένζυμα - Υγιές Πεπτικό']",37.2,26.04,0,0.0,0.3,0.0
"Natures Plus Animal Parade Baby Plex Πολυβιταμινούχα Φόρμουλα σε Υγρή Μορφή, από 1 - 4 Ετών 60ml","['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Πολυβιταμίνες', 'Βιταμίνες για Παιδιά', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",29.5,20.65,1,5.0,0.3,3.4
Natures Plus Animal Parade Gummies Assorted Συμπλήρωμα Διατροφής Πλούσιο σε Βιταμίνες & Μέταλλα 75 Μασώμενα Ζωάκια,"['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Πολυβιταμίνες', 'Multiformula', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",53.95,26.98,0,0.0,0.5,0.0
"Natures Plus Animal Parade Tummy Zyme Συμπλήρωμα Διατροφής με Ένζυμα, Προβιοτικά & Υπετροφές 90 Μασώμενα Ζωάκια","['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Υπερτροφές', 'Γαστρεντερικό Σύστημα', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής', 'Βιταμίνες Κατάλληλες για Vegetarian', 'Πεπτικά Ένζυμα - Υγιές Πεπτικό']",37.89,22.74,0,0.0,0.4,0.0
Natures Plus Animal Parade Gummies Assorted 75 Μασώμενα Ζωάκια,"['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Πολυβιταμίνες', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",46.33,25.02,0,0.0,0.46,0.0
"Natures Plus Bone Power Συμπλήρωμα Διατροφής, Ειδική Φόρμουλα για την Υγεία των Οστών 90softgels",['Οστά - Αρθρώσεις'],33.6,16.8,0,0.0,0.5,0.0
"Natures Plus E-Fem Συμπλήρωμα Διατροφής, Ιδανικό για την Διατήρηση της Υγείας του Γυναικείου Οργανισμού 60caps","['Τονωτικά - Διεγερτικά', 'Γονιμότητα']",66.74,42.05,0,0.0,0.37,0.0
Natures Plus Gi Natural Probiotic Men Συμπλήρωμα Διατροφής Προβιοτικών για την Βελτιστοποίηση της Ανδρικής Υγείας 30caps,"['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Ανοσοποιητικό', 'Συμπληρώματα Διατροφής για τον Άνδρα']",55.5,35.52,0,0.0,0.36,0.0
Natures Plus Glucosamine Chondroitin MSM Ultra Rx Joint Cream Κρέμα με Αντιφλεγμονώδη & Αντιαρθριτική Δράση 118ml,['Οστά - Αρθρώσεις'],30.84,21.43,0,0.0,0.31,0.0
Natures Plus Glucosamine Chondroitin Msm Ultra Rx Joint Cream 118ml,['Οστά - Αρθρώσεις'],40.93,28.45,0,0.0,0.3,0.0
"Natures Plus Hema-Plex Liquid Iron Υγρό Συμπλήρωμα Διατροφής με Σίδηρο, Βιταμίνες & L-κυστεΐνη 250ml","['Σίδηρος', 'Καρδιά - Φλέβες - Αγγεία', 'Αναιμία', 'Βιταμίνες Κατάλληλες για Vegan']",43.81,28.04,0,0.0,0.36,0.0
Natures Plus Hemp Enhanced Collagen Peptides 231g,"['Θεραπείες Νυχιών - Περιποίηση Χεριών', 'Θεραπείες Μαλλιών', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Συμπληρώματα Κολλαγόνου', 'Βιταμίνες για Τριχόπτωση']",53.9,36.6,0,0.0,0.32,0.0
Natures Plus Immune Boost Enhanced Antioxidant Respiratory Support 60tabs,"['Πολυβιταμίνες σε Κάψουλες', 'Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Πολυβιταμίνες', 'Ανοσοποιητικό']",43.03,27.93,0,0.0,0.35,0.0
Natures Plus Immune Zinc 60 Lozenges,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ψευδάργυρος', 'Ανοσοποιητικό', 'Βιταμίνες Κατάλληλες για Vegetarian']",11.04,7.16,0,0.0,0.35,0.0
Natures Plus Marine Collagen Peptides Sea the Difference 20 Sachets x 12.2gr,"['Θεραπείες Μαλλιών', 'Οστά - Αρθρώσεις', 'Μαλλιά - Νύχια - Δέρμα', 'Βιταμίνες για Μαλλιά', 'Συμπληρώματα Κολλαγόνου']",64.28,41.07,0,0.0,0.36,0.0
Natures Plus Propolplus 60Softgels,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό']",31.45,20.13,0,0.0,0.36,0.0
Natures Plus Pure & Natural Vitamin E Oil 14.000iu 9380mg 15gr,"['Θεραπείες Νυχιών - Περιποίηση Χεριών', 'Μαλακτικά-Μάσκες-Ελιξίρια Μαλλιών', 'Θεραπείες Μαλλιών', 'Πρώτες Ρυτίδες - Λεπτές Γραμμές', 'Φροντίδα Νυχιών', 'Εξειδικευμένη Περιποίηση', 'Αμπούλες & Λάδια Προσώπου', 'Μαλλιά - Νύχια - Δέρμα', 'Αντιγήρανση', 'Βιταμίνες για Μαλλιά', 'Καλλυντικά', 'Κρέμες Προσώπου', 'Προϊόντα Περιποίησης Προσώπου - Προσφορές', 'Περιποίηση Σώματος για Vegan', 'Φροντίδα Μαλλιών για Vegans', 'Λάδι για Τριχόπτωση - Hair Styling']",19.58,12.71,0,0.0,0.35,0.0
Natures Plus Source of Life VPM Vegan Power Meal 645gr,"['Πρωτεϊνη', 'Μαραθώνιος', 'Βιταμίνες Κατάλληλες για Vegan']",76.61,49.8,0,0.0,0.35,0.0
Natures Plus Spiru-Tein Junior Παιδικό Συμπλήρωμα Διατροφής σε Σκόνη 495gr,"['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Πολυβιταμίνες', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",34.5,23.98,0,0.0,0.3,0.0
"Natures Plus Spiru-Tein Shake 1,1lb Cappuccino Συμπλήρωμα Διατροφής, Φόρμουλα Πλήρους Πρωτεΐνης σε Γεύση Καπουτσίνο 512gr",['Πρωτεϊνη'],46.4,32.25,0,0.0,0.3,0.0
"Natures Plus Spiru-Tein Shake 1,2lb Strawberry Συμπλήρωμα Διατροφής, Φόρμουλα Πλήρους Πρωτεΐνης σε Γεύση Φράουλα 544gr",['Πρωτεϊνη'],50.55,35.14,0,0.0,0.3,0.0
"Natures Plus Spiru-Tein Shake 1,2lb Vanilia Συμπλήρωμα Διατροφής, Φόρμουλα Πλήρους Πρωτεΐνης σε Γεύση Βανίλια 544gr",['Πρωτεϊνη'],49.65,34.51,0,0.0,0.3,0.0
"Natures Plus Spiru-Tein Shake Black Cherry Chocolate Συμπλήρωμα Διατροφής, Φόρμουλα Πλήρους Πρωτεΐνης 510gr",['Πρωτεϊνη'],42.49,29.54,0,0.0,0.3,0.0
"Natures Plus Spiru-Tein Simply Natural Chocolate 1lb Συμπλήρωμα Διατροφής, Φόρμουλα Πλήρους Πρωτεΐνης σε Γεύση Σοκολάτα 370gr",['Πρωτεϊνη'],52.33,36.37,0,0.0,0.3,0.0
"Natures Plus Spiru-Tein Sport Turbo Συμπλήρωμα Διατροφής για Ενέργεια, Αντοχή & Μυϊκή Δύναμη σε Σκόνη με Γεύση Σοκολάτας 1024gr","['Ενέργεια', 'Ειδικά Συμπληρώματα για Αθλητές', 'Ενέργεια & Τόνωση', 'Μαραθώνιος', 'Βιταμίνες για Ενέργεια']",68.5,47.61,0,0.0,0.3,0.0
Natures Plus Spiru-Tein Συμπλήρωμα Διατροφής Ιδανικό για Δραστήρια Άτομα & Αθλητές σε Σκόνη με Γεύση Cherries Jubilee 480gr,"['Πρωτεϊνη', 'Ενέργεια', 'Ενέργεια & Τόνωση', 'Μαραθώνιος', 'Βιταμίνες για Ενέργεια']",52.06,36.18,0,0.0,0.31,0.0
"Natures Plus Spiru-Tein Συμπλήρωμα Διατροφής Ιδανικό για Δραστήρια Άτομα & Αθλητές, σε Σκόνη με Γεύση Εξωτικών Φρούτων 504gr","['Πρωτεϊνη', 'Ενέργεια', 'Ενέργεια & Τόνωση', 'Μαραθώνιος', 'Βιταμίνες για Ενέργεια']",45.55,31.66,0,0.0,0.3,0.0
Natures Plus Spiru-Tein Συμπλήρωμα Διατροφής για Ενέργεια & Καταπολέμηση της Κούρασης με Γεύση Peaches & Cream 510gr,"['Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",49.53,34.42,0,0.0,0.31,0.0
"Natures Plus Spiru-Tein Συμπλήρωμα Διατροφής για Ενέργεια, Ζωτικότητα & Καταπολέμηση της Κούρασης με Γεύση Cookies & Cream 525g","['Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",45.55,31.66,0,0.0,0.3,0.0
"Natures Plus Spiru-Tein Συμπλήρωμα Διατροφής για Ενέργεια, σε Σκόνη με Γεύση Double Fudge Crunch 495gr","['Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",42.49,29.54,0,0.0,0.3,0.0
"Natures Plus Spiru-tein Sport Συμπλήρωμα Διατροφής για Ενέργεια, Αντοχή & Μυϊκή Δύναμη σε Σκόνη με Γεύση Βανίλιας 1024gr","['Πρωτεϊνη', 'Ειδικά Συμπληρώματα για Αθλητές', 'Μαραθώνιος']",73.49,51.07,0,0.0,0.31,0.0
Natures Plus Spiru-tein Vanilla Shake Συμπλήρωμα Διατροφής Σόγιας σε Σκόνη με Γεύση Βανίλιας 370gr,"['Πρωτεϊνη', 'Ενέργεια', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",49.53,34.42,0,0.0,0.31,0.0
"Natures Plus T-Male Συμπλήρωμα Διατροφής Ανδρικό Τονωτικό Βελτιώνει την Αντοχή, την Εγκεφαλική και Σεξουαλική Λειτουργία 60Caps","['Τονωτικά - Διεγερτικά', 'Γονιμότητα', 'Τονωτικά Διεγερτικά', 'Βιταμίνες Κατάλληλες για Vegetarian']",45.59,29.64,0,0.0,0.35,0.0
Natures Plus Ultra Prenatal Συμπλήρωμα Διατροφής για την Εγκυμοσύνη 90tabs,"['Εγκυμοσύνη - Θηλασμός', 'Συμπληρώματα Διατροφής για Εγκύους & Θηλάζουσες Μητέρες', 'Συμπληρώματα για Εγκυμοσύνη - Θηλασμό']",40.35,26.19,0,0.0,0.35,0.0
Natures Plus Ultra Probiotics Ισχυρή Φόρμουλα Προβιοτικών 30caps,"['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Βιταμίνες Κατάλληλες για Vegetarian']",60.7,38.24,0,0.0,0.37,0.0
Natures Plus Ultra Source Of Life Συμπλήρωμα Διατροφής για Τόνωση & Ενέργεια του Οργανισμού 90 Mini Tabs,"['Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegetarian']",44.65,26.79,0,0.0,0.4,0.0
Natures Plus Ultra Virile-Actin Συμπλήρωμα Διατροφής για Τόνωση του Ανδρικού Οργανισμού & Ενίσχυση της Ερωτικής Διάθεσης 60tabs,"['Τονωτικά - Διεγερτικά', 'Γονιμότητα', 'Τονωτικά Διεγερτικά']",52.01,32.76,0,0.0,0.37,0.0
Natures Plus Vitamin B-12 500mcg για την Τόνωση του Νευρικού Συστήματος 90tabs,"['Μνήμη - Εγκέφαλος', 'Καρδιά - Φλέβες - Αγγεία', 'Γονιμότητα', 'Βιταμίνη Β12']",19.46,12.45,0,0.0,0.36,0.0
"Natures Spiru-Tein Συμπλήρωμα Διατροφής Ιδανικό για Δραστήρια Άτομα & Αθλητές, σε Σκόνη με Γεύση Μπανάνα & Φράουλα 510gr","['Πρωτεϊνη', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",50.55,35.14,0,0.0,0.3,0.0
"Nestle Health Science Meritene Δύναμη & Τόνωση, Κακάο 270gr","['Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",14.89,10.72,1,5.0,0.28,3.4
Now Foods 5-HTP 100mg Συμπλήρωμα Διατροφής για την Αύξηση των Επιπέδων Σεροτονίνης στον Οργανισμό 60veg.caps,"['Άγχος - Στρες', 'Αϋπνία', 'Κατάθλιψη', 'Βιταμίνες Κατάλληλες για Vegan']",42.1,20.63,1,5.0,0.51,3.4
Now Foods Acetyl L-Carnitine 500mg Συμπλήρωμα Διατροφής που Διατηρεί την Σωστή Λειτουργία των Εγκεφαλικών Κυττάρων 50veg.caps,"['Μνήμη - Εγκέφαλος', 'Βιταμίνες Κατάλληλες για Vegan']",42.1,21.05,0,0.0,0.5,0.0
Now Foods Acid Relief With Enzymes Θετική Συνδρομή στην Οισοφαγική Παλινδρόμηση την Καούρα και τη Δυσπεψία 60Chew.,"['Γαστρεντερικό Σύστημα', 'Βιταμίνες Κατάλληλες για Vegan']",42.1,20.63,0,0.0,0.51,0.0
"Now Foods Amino Complete™ Συμπλήρωμα Διατροφής, Φυσική Πηγή 20 Αμινοξέων 360veg.caps",['Αμινοξέα'],62.0,42.16,0,0.0,0.32,0.0
